Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-16,0.2855,0.3041,0.2778,0.2957,17337966,0,0
2018-11-17,0.2964,0.2964,0.2766,0.2807,9267660,0,0
2018-11-18,0.2814,0.2887,0.2798,0.282,7138395,0,0
2018-11-19,0.2825,0.2828,0.2291,0.2381,10112949,0,0
2018-11-20,0.2365,0.2456,0.1939,0.2136,10220882,0,0
2018-11-21,0.2142,0.2318,0.2059,0.2318,6518522,0,0
2018-11-22,0.2308,0.2462,0.2268,0.2271,14414259,0,0
2018-11-23,0.2244,0.2293,0.2084,0.2141,6998709,0,0
2018-11-24,0.2138,0.2247,0.1871,0.1946,5002764,0,0
2018-11-25,0.1946,0.1959,0.1662,0.1913,7109315,0,0
2018-11-26,0.192,0.2065,0.1745,0.1822,7725131,0,0
2018-11-27,0.1831,0.1906,0.1738,0.1873,7003159,0,0
2018-11-28,0.1879,0.2306,0.1877,0.2269,15103707,0,0
2018-11-29,0.2349,0.2368,0.2144,0.2254,16093773,0,0
2018-11-30,0.2259,0.2317,0.2109,0.2233,11600660,0,0
2018-12-01,0.2235,0.2362,0.2159,0.235,6333375,0,0
2018-12-02,0.2348,0.2426,0.2295,0.241,6947713,0,0
2018-12-03,0.2435,0.2435,0.2109,0.2202,8230378,0,0
2018-12-04,0.2198,0.2242,0.212,0.2171,5744107,0,0
2018-12-05,0.2173,0.2202,0.1966,0.1987,8218647,0,0
2018-12-06,0.1987,0.2056,0.1693,0.1693,8445691,0,0
2018-12-07,0.1694,0.1835,0.164,0.1809,11324518,0,0
2018-12-08,0.1814,0.1889,0.1736,0.1839,6309986,0,0
2018-12-09,0.1834,0.2016,0.1833,0.1918,6228201,0,0
2018-12-10,0.1917,0.1933,0.1833,0.1891,5581477,0,0
2018-12-11,0.188,0.1959,0.1815,0.1834,6437646,0,0
2018-12-12,0.1831,0.193,0.1826,0.1875,5879808,0,0
2018-12-13,0.1878,0.188,0.1748,0.1764,5245318,0,0
2018-12-14,0.1765,0.1784,0.1742,0.1768,5260086,0,0
2018-12-15,0.1766,0.1779,0.1641,0.1688,6096438,0,0
2018-12-16,0.1689,0.1764,0.1689,0.1728,4465990,0,0
2018-12-17,0.1732,0.191,0.1705,0.1859,6353223,0,0
2018-12-18,0.1862,0.1905,0.1762,0.1905,7069668,0,0
2018-12-19,0.191,0.1996,0.1848,0.186,8428656,0,0
2018-12-20,0.1856,0.2022,0.1842,0.2022,8973151,0,0
2018-12-21,0.2019,0.2034,0.1871,0.1893,9084241,0,0
2018-12-22,0.189,0.2057,0.1887,0.2029,10470766,0,0
2018-12-23,0.2028,0.2104,0.2001,0.2023,6971286,0,0
2018-12-24,0.2022,0.2136,0.2018,0.2051,11190863,0,0
2018-12-25,0.2053,0.2053,0.1826,0.1891,6089842,0,0
2018-12-26,0.1894,0.1969,0.1876,0.1924,6000783,0,0
2018-12-27,0.1929,0.1929,0.1745,0.175,7260243,0,0
2018-12-28,0.1751,0.1919,0.1745,0.1904,10210996,0,0
2018-12-29,0.1905,0.1961,0.1854,0.1856,6253351,0,0
2018-12-30,0.1856,0.1904,0.1842,0.1888,5413712,0,0
2018-12-31,0.1888,0.1888,0.1733,0.1752,5875797,0,0
2019-01-01,0.1758,0.1808,0.1728,0.179,7085706,0,0
2019-01-02,0.1797,0.1862,0.1776,0.1853,5117681,0,0
2019-01-03,0.1853,0.1854,0.1767,0.1777,5554735,0,0
2019-01-04,0.1781,0.1881,0.177,0.1852,7953593,0,0
2019-01-05,0.1848,0.1881,0.1822,0.1828,5292220,0,0
2019-01-06,0.1828,0.1911,0.1798,0.1882,6268733,0,0
2019-01-07,0.1889,0.1892,0.1829,0.1834,3682727,0,0
2019-01-08,0.1839,0.1893,0.1823,0.1865,3619313,0,0
2019-01-09,0.1869,0.1925,0.1864,0.1873,3545430,0,0
2019-01-10,0.1876,0.1887,0.1605,0.1662,6422610,0,0
2019-01-11,0.1655,0.1753,0.1648,0.1721,7717328,0,0
2019-01-12,0.1723,0.179,0.1686,0.1743,6696029,0,0
2019-01-13,0.174,0.1742,0.1595,0.1601,5755157,0,0
2019-01-14,0.1602,0.1685,0.1592,0.1669,6299104,0,0
2019-01-15,0.167,0.1679,0.1597,0.1611,6408903,0,0
2019-01-16,0.1606,0.168,0.16,0.1653,7218055,0,0
2019-01-17,0.1655,0.1716,0.165,0.1716,24924944,0,0
2019-01-18,0.1716,0.177,0.1651,0.167,12032720,0,0
2019-01-19,0.167,0.1727,0.1667,0.1721,10223049,0,0
2019-01-20,0.1718,0.1739,0.1613,0.1656,11485845,0,0
2019-01-21,0.1655,0.166,0.1602,0.1625,10262014,0,0
2019-01-22,0.1626,0.1663,0.1609,0.1654,14484749,0,0
2019-01-23,0.1654,0.1668,0.1626,0.1635,17548823,0,0
2019-01-24,0.1637,0.1659,0.1628,0.1654,18610115,0,0
2019-01-25,0.1658,0.171,0.1647,0.1696,18147933,0,0
2019-01-26,0.1697,0.1705,0.1655,0.1668,10696358,0,0
2019-01-27,0.1667,0.1675,0.1631,0.1643,11350282,0,0
2019-01-28,0.1652,0.1653,0.1479,0.1499,15058341,0,0
2019-01-29,0.1497,0.1532,0.1458,0.1519,12829914,0,0
2019-01-30,0.1525,0.1553,0.1502,0.1522,11227323,0,0
2019-01-31,0.1523,0.153,0.1463,0.1493,10625655,0,0
2019-02-01,0.1487,0.1504,0.1451,0.1463,9661065,0,0
2019-02-02,0.1463,0.148,0.145,0.1478,9265466,0,0
2019-02-03,0.1479,0.1481,0.144,0.1451,9650756,0,0
2019-02-04,0.1454,0.1455,0.1428,0.1432,8533326,0,0
2019-02-05,0.1428,0.1432,0.1381,0.1385,9813885,0,0
2019-02-06,0.1384,0.1774,0.1342,0.1543,26178042,0,0
2019-02-07,0.1544,0.1648,0.1491,0.1522,31461059,0,0
2019-02-08,0.1526,0.1624,0.1488,0.1581,20127394,0,0
2019-02-09,0.1588,0.1594,0.1562,0.1583,13179659,0,0
2019-02-10,0.1581,0.1726,0.1577,0.1658,17669642,0,0
2019-02-11,0.1661,0.1661,0.1601,0.1601,13021739,0,0
2019-02-12,0.1603,0.1604,0.1569,0.1572,12112466,0,0
2019-02-13,0.1573,0.1616,0.1569,0.1613,12396133,0,0
2019-02-14,0.161,0.1718,0.161,0.1669,17318250,0,0
2019-02-15,0.1676,0.1746,0.1675,0.1708,14449254,0,0
2019-02-16,0.1709,0.1747,0.1687,0.1704,11685674,0,0
2019-02-17,0.1704,0.1862,0.1692,0.1824,16960411,0,0
2019-02-18,0.1823,0.1925,0.1817,0.1895,17541349,0,0
2019-02-19,0.1893,0.1915,0.1817,0.1856,12240824,0,0
2019-02-20,0.1855,0.189,0.1836,0.188,11791869,0,0
2019-02-21,0.1878,0.1878,0.1782,0.18,12506618,0,0
2019-02-22,0.1803,0.1824,0.1775,0.1797,9604410,0,0
2019-02-23,0.1794,0.1897,0.1785,0.1858,9299555,0,0
2019-02-24,0.1858,0.1904,0.1677,0.1735,10989398,0,0
2019-02-25,0.1729,0.2013,0.1711,0.1958,16149656,0,0
2019-02-26,0.1943,0.2523,0.1894,0.217,90968034,0,0
2019-02-27,0.214,0.214,0.1983,0.2082,30044729,0,0
2019-02-28,0.2079,0.2188,0.2047,0.2144,24206422,0,0
2019-03-01,0.215,0.2243,0.2127,0.2189,15416598,0,0
2019-03-02,0.2183,0.2567,0.2183,0.2393,46896054,0,0
2019-03-03,0.2383,0.2384,0.2256,0.2266,23147176,0,0
2019-03-04,0.2266,0.2339,0.2134,0.2246,29169982,0,0
2019-03-05,0.2246,0.2385,0.2236,0.2369,25674246,0,0
2019-03-06,0.237,0.2378,0.231,0.2347,18246222,0,0
2019-03-07,0.2348,0.249,0.231,0.2442,17728275,0,0
2019-03-08,0.2446,0.2784,0.2446,0.262,47063886,0,0
2019-03-09,0.2627,0.2847,0.2567,0.2776,52802687,0,0
2019-03-10,0.2789,0.2853,0.2644,0.265,37290857,0,0
2019-03-11,0.2652,0.2706,0.2541,0.2587,29333305,0,0
2019-03-12,0.2584,0.2656,0.2472,0.2583,30284115,0,0
2019-03-13,0.2586,0.2639,0.2526,0.253,18342346,0,0
2019-03-14,0.2531,0.2665,0.2487,0.2588,20793036,0,0
2019-03-15,0.2586,0.2673,0.2583,0.2629,10598166,0,0
2019-03-16,0.2633,0.2678,0.262,0.2659,8719669,0,0
2019-03-17,0.2657,0.2661,0.2592,0.2604,7379610,0,0
2019-03-18,0.2605,0.2645,0.2565,0.261,10566953,0,0
2019-03-19,0.2609,0.262,0.2567,0.259,11089586,0,0
2019-03-20,0.2592,0.2594,0.2533,0.2592,13668820,0,0
2019-03-21,0.2598,0.2655,0.2544,0.262,18195395,0,0
2019-03-22,0.2618,0.2691,0.2589,0.2662,18440035,0,0
2019-03-23,0.2661,0.2722,0.2658,0.2705,16567205,0,0
2019-03-24,0.2704,0.2961,0.2704,0.2818,32555683,0,0
2019-03-25,0.282,0.2833,0.2684,0.2741,22241027,0,0
2019-03-26,0.2735,0.2959,0.2735,0.2905,32332958,0,0
2019-03-27,0.2909,0.3072,0.2859,0.3055,27489550,0,0
2019-03-28,0.3055,0.3511,0.3033,0.3418,42228605,0,0
2019-03-29,0.3412,0.4107,0.3412,0.3762,88044601,0,0
2019-03-30,0.3762,0.3809,0.3452,0.3619,38856401,0,0
2019-03-31,0.3619,0.3873,0.3531,0.3866,28427887,0,0
2019-04-01,0.3836,0.4068,0.3787,0.3787,44088180,0,0
2019-04-02,0.3789,0.4285,0.3775,0.4285,50393633,0,0
2019-04-03,0.4286,0.429,0.3725,0.3828,47322712,0,0
2019-04-04,0.3825,0.4059,0.3644,0.3798,56707084,0,0
2019-04-05,0.3787,0.4226,0.3787,0.4124,65272446,0,0
2019-04-06,0.4127,0.4211,0.399,0.406,54553427,0,0
2019-04-07,0.406,0.4141,0.3976,0.4014,50322601,0,0
2019-04-08,0.4016,0.4076,0.3879,0.3932,51487444,0,0
2019-04-09,0.3931,0.3931,0.3809,0.3871,57384470,0,0
2019-04-10,0.3872,0.4036,0.3854,0.3916,41915317,0,0
2019-04-11,0.3915,0.3924,0.3497,0.3629,37043523,0,0
2019-04-12,0.3624,0.3867,0.3519,0.3852,49314174,0,0
2019-04-13,0.3852,0.4176,0.3794,0.4154,52857756,0,0
2019-04-14,0.4153,0.4389,0.4036,0.409,64332103,0,0
2019-04-15,0.409,0.4203,0.388,0.3934,52284932,0,0
2019-04-16,0.3935,0.443,0.3912,0.4355,60846581,0,0
2019-04-17,0.4353,0.4507,0.4274,0.4463,62386921,0,0
2019-04-18,0.4467,0.4919,0.4468,0.471,72310782,0,0
2019-04-19,0.4703,0.5134,0.4651,0.506,63942088,0,0
2019-04-20,0.506,0.5827,0.5011,0.555,129772255,0,0
2019-04-21,0.5551,0.6691,0.5421,0.5945,233348397,0,0
2019-04-22,0.5936,0.6121,0.5275,0.5345,125894765,0,0
2019-04-23,0.5342,0.6054,0.5175,0.5663,139693501,0,0
2019-04-24,0.5679,0.6086,0.5373,0.5621,157864563,0,0
2019-04-25,0.5622,0.5865,0.5176,0.5216,93273138,0,0
2019-04-26,0.5231,0.5314,0.4917,0.5078,84677959,0,0
2019-04-27,0.5081,0.5311,0.4927,0.5256,63916173,0,0
2019-04-28,0.5256,0.5641,0.5235,0.5427,77941038,0,0
2019-04-29,0.543,0.5447,0.5016,0.5068,59807463,0,0
2019-04-30,0.5067,0.5329,0.5002,0.5148,57899328,0,0
2019-05-01,0.5148,0.5304,0.5076,0.523,60049955,0,0
2019-05-02,0.523,0.531,0.5076,0.5119,56017198,0,0
2019-05-03,0.512,0.5216,0.4947,0.5078,68372943,0,0
2019-05-04,0.5078,0.511,0.4682,0.4847,61408353,0,0
2019-05-05,0.4852,0.4997,0.4789,0.4836,48281336,0,0
2019-05-06,0.4834,0.4845,0.4505,0.4649,53994487,0,0
2019-05-07,0.4646,0.4718,0.4268,0.4274,55060063,0,0
2019-05-08,0.4273,0.448,0.4173,0.4231,51477380,0,0
2019-05-09,0.4231,0.4278,0.3715,0.3786,70871479,0,0
2019-05-10,0.379,0.5014,0.3783,0.4881,153275895,0,0
2019-05-11,0.4884,0.5128,0.4618,0.4948,138059624,0,0
2019-05-12,0.495,0.5451,0.4554,0.4752,108186317,0,0
2019-05-13,0.4752,0.49,0.4722,0.4802,79578576,0,0
2019-05-14,0.4815,0.5042,0.4697,0.4919,70989366,0,0
2019-05-15,0.4918,0.5478,0.4868,0.5456,73095960,0,0
2019-05-16,0.5449,0.5735,0.4945,0.5099,80394321,0,0
2019-05-17,0.5092,0.5143,0.4559,0.4975,83931265,0,0
2019-05-18,0.4974,0.5406,0.4892,0.5027,89595134,0,0
2019-05-19,0.5027,0.5297,0.5,0.5169,85766921,0,0
2019-05-20,0.5171,0.5173,0.4777,0.488,80780349,0,0
2019-05-21,0.488,0.5033,0.4709,0.4931,109044380,0,0
2019-05-22,0.4921,0.4958,0.4549,0.4639,60236242,0,0
2019-05-23,0.464,0.4698,0.4401,0.4698,69154216,0,0
2019-05-24,0.47,0.4846,0.4618,0.4728,76140485,0,0
2019-05-25,0.4728,0.4784,0.4646,0.4684,60063334,0,0
2019-05-26,0.4682,0.4797,0.4594,0.4755,67994596,0,0
2019-05-27,0.4756,0.521,0.4749,0.5076,90457547,0,0
2019-05-28,0.5078,0.509,0.4867,0.4985,72356363,0,0
2019-05-29,0.4987,0.4987,0.4708,0.489,65138708,0,0
2019-05-30,0.4887,0.5141,0.4387,0.4583,86677923,0,0
2019-05-31,0.4583,0.4741,0.4379,0.472,61981263,0,0
2019-06-01,0.472,0.4892,0.4643,0.482,65241938,0,0
2019-06-02,0.4825,0.4968,0.4797,0.4838,59493173,0,0
2019-06-03,0.4836,0.5009,0.4582,0.4629,78408900,0,0
2019-06-04,0.4629,0.4779,0.4332,0.4422,83685278,0,0
2019-06-05,0.4429,0.4597,0.4293,0.4419,66504744,0,0
2019-06-06,0.4421,0.4537,0.418,0.4396,62703256,0,0
2019-06-07,0.4394,0.4615,0.4357,0.4521,67512687,0,0
2019-06-08,0.4517,0.4652,0.4408,0.4491,63024614,0,0
2019-06-09,0.4493,0.4566,0.4178,0.4252,61107833,0,0
2019-06-10,0.4248,0.446,0.4184,0.4427,52905084,0,0
2019-06-11,0.4427,0.4443,0.4277,0.432,44963116,0,0
2019-06-12,0.4324,0.4487,0.4315,0.4452,52075678,0,0
2019-06-13,0.4449,0.446,0.4321,0.4337,54404625,0,0
2019-06-14,0.4342,0.4365,0.417,0.429,63616184,0,0
2019-06-15,0.4291,0.4481,0.4276,0.4425,61967284,0,0
2019-06-16,0.4424,0.4526,0.4336,0.4506,68680763,0,0
2019-06-17,0.4509,0.4917,0.4498,0.4621,66652037,0,0
2019-06-18,0.4619,0.4698,0.4521,0.4681,55197820,0,0
2019-06-19,0.4684,0.4704,0.4505,0.4516,42574226,0,0
2019-06-20,0.4515,0.4549,0.4248,0.4359,49594464,0,0
2019-06-21,0.4361,0.4396,0.4294,0.4345,42895959,0,0
2019-06-22,0.4348,0.4487,0.4168,0.4375,80621436,0,0
2019-06-23,0.4377,0.4445,0.4246,0.4274,54418802,0,0
2019-06-24,0.4274,0.4362,0.4221,0.4258,45978610,0,0
2019-06-25,0.4254,0.4278,0.4133,0.4152,54732645,0,0
2019-06-26,0.4151,0.4304,0.3914,0.3986,86448658,0,0
2019-06-27,0.3981,0.4049,0.3614,0.3742,55363781,0,0
2019-06-28,0.3745,0.3874,0.3624,0.3831,38840872,0,0
2019-06-29,0.383,0.4235,0.3676,0.4228,56780743,0,0
2019-06-30,0.4225,0.4471,0.381,0.3861,61056500,0,0
2019-07-01,0.3864,0.4532,0.386,0.4325,110621263,0,0
2019-07-02,0.4323,0.4408,0.3946,0.4203,75346261,0,0
2019-07-03,0.4205,0.4228,0.3965,0.4049,56218435,0,0
2019-07-04,0.405,0.41,0.3811,0.3844,42863265,0,0
2019-07-05,0.3844,0.3961,0.3804,0.3856,35834090,0,0
2019-07-06,0.3856,0.3896,0.3805,0.3837,31576347,0,0
2019-07-07,0.3839,0.4002,0.3814,0.3921,28068938,0,0
2019-07-08,0.3916,0.4164,0.3898,0.3904,41204638,0,0
2019-07-09,0.3904,0.399,0.3823,0.3872,34885691,0,0
2019-07-10,0.3875,0.4269,0.3749,0.3873,52872513,0,0
2019-07-11,0.3871,0.3911,0.3565,0.3829,45348777,0,0
2019-07-12,0.384,0.3876,0.3652,0.3797,37175003,0,0
2019-07-13,0.3801,0.3851,0.3661,0.3742,29246498,0,0
2019-07-14,0.3744,0.3747,0.3257,0.3257,28305100,0,0
2019-07-15,0.3256,0.3279,0.2957,0.3245,31711732,0,0
2019-07-16,0.3243,0.3262,0.2659,0.2695,29615543,0,0
2019-07-17,0.269,0.2949,0.2645,0.284,28802514,0,0
2019-07-18,0.2841,0.3063,0.2736,0.304,30340800,0,0
2019-07-19,0.304,0.3339,0.301,0.3219,41664576,0,0
2019-07-20,0.3217,0.3433,0.3203,0.3326,32720808,0,0
2019-07-21,0.3331,0.337,0.3169,0.3249,20680047,0,0
2019-07-22,0.325,0.3315,0.3124,0.3225,20639184,0,0
2019-07-23,0.3225,0.3328,0.3031,0.304,22350654,0,0
2019-07-24,0.3041,0.3112,0.2936,0.3061,20648546,0,0
2019-07-25,0.3061,0.3161,0.3052,0.3082,17265973,0,0
2019-07-26,0.3082,0.3466,0.3029,0.3455,35485752,0,0
2019-07-27,0.3453,0.3653,0.3275,0.3556,62781584,0,0
2019-07-28,0.3559,0.3655,0.3243,0.3397,41431824,0,0
2019-07-29,0.3392,0.3472,0.331,0.3349,28876885,0,0
2019-07-30,0.335,0.3362,0.32,0.3249,28048633,0,0
2019-07-31,0.3249,0.3328,0.3221,0.326,23123985,0,0
2019-08-01,0.3261,0.3263,0.31,0.3133,25980004,0,0
2019-08-02,0.3134,0.3231,0.3083,0.3116,36378826,0,0
2019-08-03,0.3116,0.3153,0.3071,0.311,32725895,0,0
2019-08-04,0.311,0.3191,0.3062,0.312,31789454,0,0
2019-08-05,0.3121,0.3199,0.3066,0.3099,43488003,0,0
2019-08-06,0.3098,0.3113,0.288,0.2887,38983749,0,0
2019-08-07,0.2888,0.3097,0.2847,0.2946,43773208,0,0
2019-08-08,0.2949,0.3072,0.2745,0.2774,45371489,0,0
2019-08-09,0.2772,0.2797,0.2606,0.2641,30642576,0,0
2019-08-10,0.2642,0.2831,0.2629,0.2686,30747211,0,0
2019-08-11,0.2687,0.2759,0.267,0.275,37359605,0,0
2019-08-12,0.275,0.275,0.2653,0.269,30981913,0,0
2019-08-13,0.2691,0.2724,0.2555,0.2595,39853043,0,0
2019-08-14,0.2595,0.2625,0.224,0.2244,42912051,0,0
2019-08-15,0.2247,0.2493,0.2209,0.249,31398232,0,0
2019-08-16,0.249,0.2505,0.2333,0.2381,33132284,0,0
2019-08-17,0.2382,0.2407,0.2327,0.2348,24029942,0,0
2019-08-18,0.2346,0.2497,0.2331,0.2451,27369639,0,0
2019-08-19,0.2452,0.2501,0.2441,0.2478,28216964,0,0
2019-08-20,0.2476,0.2477,0.2383,0.2395,22045168,0,0
2019-08-21,0.2394,0.2504,0.2244,0.2427,39208826,0,0
2019-08-22,0.2426,0.269,0.2348,0.2651,64172981,0,0
2019-08-23,0.2649,0.2705,0.2561,0.269,42361203,0,0
2019-08-24,0.2689,0.2749,0.2593,0.2706,40412662,0,0
2019-08-25,0.2706,0.2754,0.2539,0.2552,33630894,0,0
2019-08-26,0.2557,0.2589,0.2485,0.25,37191145,0,0
2019-08-27,0.25,0.2515,0.2368,0.2509,36610898,0,0
2019-08-28,0.2509,0.2641,0.2355,0.2437,39786900,0,0
2019-08-29,0.2437,0.2438,0.2248,0.2268,31798474,0,0
2019-08-30,0.2269,0.24,0.2249,0.238,23264359,0,0
2019-08-31,0.2382,0.2427,0.2343,0.2376,22744806,0,0
2019-09-01,0.2375,0.2457,0.2348,0.242,25295348,0,0
2019-09-02,0.2417,0.2438,0.2361,0.2438,27439173,0,0
2019-09-03,0.2445,0.2484,0.2359,0.2384,35980137,0,0
2019-09-04,0.2384,0.2401,0.2322,0.2328,25257058,0,0
2019-09-05,0.2328,0.2336,0.2248,0.2282,24533681,0,0
2019-09-06,0.2282,0.2282,0.2163,0.2199,27657863,0,0
2019-09-07,0.2197,0.2351,0.2176,0.23,27731404,0,0
2019-09-08,0.2301,0.2355,0.2283,0.232,27253253,0,0
2019-09-09,0.2321,0.2337,0.2179,0.2275,32988509,0,0
2019-09-10,0.2277,0.2347,0.2267,0.2269,32132562,0,0
2019-09-11,0.2271,0.2287,0.2226,0.2251,26202879,0,0
2019-09-12,0.2252,0.2344,0.2243,0.2274,30971002,0,0
2019-09-13,0.2272,0.231,0.2259,0.2286,24572843,0,0
2019-09-14,0.2286,0.2323,0.2273,0.2317,22301921,0,0
2019-09-15,0.2316,0.2338,0.2303,0.2302,20766351,0,0
2019-09-16,0.2302,0.2375,0.2299,0.2362,30065313,0,0
2019-09-17,0.2362,0.2471,0.2349,0.245,31695596,0,0
2019-09-18,0.2449,0.2636,0.2446,0.2633,46252556,0,0
2019-09-19,0.2633,0.2626,0.243,0.26,39214366,0,0
2019-09-20,0.2603,0.2848,0.2542,0.28,59946105,0,0
2019-09-21,0.2801,0.2934,0.2716,0.2737,51444630,0,0
2019-09-22,0.2735,0.2742,0.2538,0.2548,39999984,0,0
2019-09-23,0.2546,0.2726,0.2478,0.2482,37706170,0,0
2019-09-24,0.2483,0.2535,0.2081,0.2083,40622660,0,0
2019-09-25,0.2078,0.2202,0.1975,0.2145,43219207,0,0
2019-09-26,0.2142,0.2242,0.1964,0.203,33064969,0,0
2019-09-27,0.2029,0.2239,0.1996,0.2234,33474389,0,0
2019-09-28,0.2234,0.2237,0.2126,0.2189,27145317,0,0
2019-09-29,0.2189,0.219,0.2094,0.2109,29728726,0,0
2019-09-30,0.2108,0.229,0.2032,0.2288,35448916,0,0
2019-10-01,0.2287,0.2298,0.2162,0.2184,30943586,0,0
2019-10-02,0.218,0.2263,0.2185,0.2258,22918113,0,0
2019-10-03,0.2257,0.2458,0.223,0.2427,34040949,0,0
2019-10-04,0.2424,0.2665,0.2361,0.2491,58067109,0,0
2019-10-05,0.2488,0.2634,0.2409,0.2623,38842960,0,0
2019-10-06,0.2622,0.2738,0.2484,0.251,44623649,0,0
2019-10-07,0.2504,0.2623,0.2474,0.2593,40698571,0,0
2019-10-08,0.2592,0.2859,0.259,0.2818,47753368,0,0
2019-10-09,0.2819,0.2878,0.2621,0.2768,56686122,0,0
2019-10-10,0.2767,0.2759,0.2573,0.2599,42399414,0,0
2019-10-11,0.2598,0.2617,0.248,0.2513,36495108,0,0
2019-10-12,0.2512,0.2608,0.2512,0.2606,33348057,0,0
2019-10-13,0.2606,0.272,0.2569,0.2684,38783953,0,0
2019-10-14,0.2684,0.2857,0.267,0.2847,45169127,0,0
2019-10-15,0.2847,0.3139,0.2821,0.2939,71757267,0,0
2019-10-16,0.294,0.294,0.2654,0.2903,58193322,0,0
2019-10-17,0.2904,0.3041,0.2827,0.2919,46997275,0,0
2019-10-18,0.2919,0.3022,0.286,0.2878,40430217,0,0
2019-10-19,0.2879,0.2899,0.2784,0.2788,51618225,0,0
2019-10-20,0.2787,0.298,0.273,0.2978,61533909,0,0
2019-10-21,0.2977,0.2982,0.284,0.2854,55717470,0,0
2019-10-22,0.2854,0.325,0.2805,0.3176,96336973,0,0
2019-10-23,0.3174,0.3368,0.2971,0.3161,130626971,0,0
2019-10-24,0.3162,0.3339,0.3073,0.3114,101587731,0,0
2019-10-25,0.3115,0.3353,0.3023,0.3313,97670269,0,0
2019-10-26,0.3314,0.3453,0.3076,0.3087,97846317,0,0
2019-10-27,0.3089,0.3199,0.3027,0.3137,89877550,0,0
2019-10-28,0.3133,0.3197,0.3064,0.3119,83339244,0,0
2019-10-29,0.3118,0.3162,0.304,0.3085,71739452,0,0
2019-10-30,0.3085,0.3124,0.2924,0.3095,69517418,0,0
2019-10-31,0.3094,0.3268,0.3031,0.3082,73971677,0,0
2019-11-01,0.3081,0.3133,0.2994,0.31,69026052,0,0
2019-11-02,0.3099,0.3132,0.3069,0.3088,56200175,0,0
2019-11-03,0.3087,0.3097,0.3033,0.3055,56341177,0,0
2019-11-04,0.3054,0.3227,0.3054,0.3213,78452615,0,0
2019-11-05,0.3211,0.3363,0.316,0.3311,77096482,0,0
2019-11-06,0.3314,0.3485,0.3298,0.3469,83080276,0,0
2019-11-07,0.3465,0.3471,0.3307,0.3331,64430326,0,0
2019-11-08,0.3334,0.3371,0.3022,0.315,76496722,0,0
2019-11-09,0.3152,0.3289,0.3134,0.3289,66649316,0,0
2019-11-10,0.3293,0.3329,0.3247,0.3262,74143790,0,0
2019-11-11,0.3265,0.3285,0.3149,0.3209,67066312,0,0
2019-11-12,0.3207,0.3231,0.3166,0.3201,61009614,0,0
2019-11-13,0.3201,0.3404,0.319,0.3385,73554315,0,0
2019-11-14,0.3384,0.3497,0.3362,0.3416,101919410,0,0
2019-11-15,0.3416,0.3454,0.326,0.3315,76124382,0,0
2019-11-16,0.3317,0.3584,0.3309,0.3564,79483203,0,0
2019-11-17,0.3564,0.3733,0.3447,0.3674,104514051,0,0
2019-11-18,0.3673,0.3681,0.3452,0.3519,86568132,0,0
2019-11-19,0.3517,0.3601,0.3228,0.3345,101737648,0,0
2019-11-20,0.3345,0.3367,0.3129,0.3136,84922360,0,0
2019-11-21,0.3135,0.3241,0.2877,0.295,88674313,0,0
2019-11-22,0.295,0.2995,0.2605,0.2928,99064026,0,0
2019-11-23,0.2927,0.2975,0.2729,0.296,87637022,0,0
2019-11-24,0.2959,0.2977,0.2768,0.2769,65323258,0,0
2019-11-25,0.2764,0.2914,0.2597,0.2745,78262445,0,0
2019-11-26,0.2748,0.2801,0.2699,0.2735,78973842,0,0
2019-11-27,0.2726,0.2785,0.2561,0.2712,86297791,0,0
2019-11-28,0.2711,0.2798,0.2691,0.2748,74943276,0,0
2019-11-29,0.2753,0.2875,0.2748,0.2871,75027363,0,0
2019-11-30,0.2871,0.2886,0.2698,0.2716,63142662,0,0
2019-12-01,0.2719,0.272,0.2567,0.262,63745256,0,0
2019-12-02,0.2622,0.2629,0.2484,0.2516,73119477,0,0
2019-12-03,0.2518,0.2626,0.2509,0.2615,71406587,0,0
2019-12-04,0.2615,0.2595,0.2406,0.2423,82095450,0,0
2019-12-05,0.2419,0.2491,0.2388,0.2472,63171313,0,0
2019-12-06,0.2473,0.2585,0.2487,0.2578,64321447,0,0
2019-12-07,0.2578,0.2605,0.2518,0.252,71238461,0,0
2019-12-08,0.252,0.2549,0.2495,0.2519,69368611,0,0
2019-12-09,0.2519,0.2559,0.2462,0.247,72408589,0,0
2019-12-10,0.2468,0.2479,0.2303,0.2336,89297747,0,0
2019-12-11,0.2334,0.2382,0.2312,0.2334,71722400,0,0
2019-12-12,0.2334,0.234,0.229,0.2312,68284100,0,0
2019-12-13,0.2312,0.2523,0.2302,0.2481,87989059,0,0
2019-12-14,0.2482,0.2518,0.2358,0.2382,78302657,0,0
2019-12-15,0.2385,0.2463,0.2321,0.2443,75962375,0,0
2019-12-16,0.2441,0.2528,0.2308,0.2316,75729419,0,0
2019-12-17,0.2318,0.2327,0.2004,0.2052,83721052,0,0
2019-12-18,0.205,0.2232,0.1959,0.2209,93874487,0,0
2019-12-19,0.2211,0.2222,0.2115,0.2209,75363850,0,0
2019-12-20,0.2209,0.2276,0.2179,0.2253,68745697,0,0
2019-12-21,0.2254,0.2295,0.221,0.2214,66417651,0,0
2019-12-22,0.2213,0.2294,0.2204,0.228,66830401,0,0
2019-12-23,0.228,0.2283,0.2148,0.2159,68667688,0,0
2019-12-24,0.2157,0.2276,0.2151,0.2202,64675424,0,0
