Date,Open,High,Low,Close,Adj Close,Volume
2018-09-03,0.302995,0.304983,0.295233,0.298290,0.298290,4229653
2018-09-04,0.298603,0.308989,0.296696,0.304313,0.304313,4429414
2018-09-05,0.304205,0.314759,0.240815,0.240815,0.240815,7522542
2018-09-06,0.240175,0.243842,0.224545,0.241613,0.241613,6200558
2018-09-07,0.241115,0.242353,0.227528,0.227863,0.227863,5315778
2018-09-08,0.228129,0.233334,0.205025,0.209122,0.209122,5960980
2018-09-09,0.209169,0.219331,0.199719,0.206213,0.206213,4622046
2018-09-10,0.206346,0.208369,0.194374,0.198478,0.198478,4480206
2018-09-11,0.199263,0.208042,0.187390,0.194081,0.194081,5218590
2018-09-12,0.194567,0.196620,0.172245,0.191517,0.191517,5917313
2018-09-13,0.191279,0.217625,0.190576,0.215789,0.215789,6114357
2018-09-14,0.215468,0.218949,0.196718,0.202865,0.202865,5376519
2018-09-15,0.201560,0.214980,0.199837,0.213779,0.213779,3711775
2018-09-16,0.213987,0.213987,0.201742,0.204663,0.204663,4140178
2018-09-17,0.204915,0.216023,0.183037,0.187822,0.187822,5019590
2018-09-18,0.188110,0.197481,0.184143,0.191243,0.191243,4178789
2018-09-19,0.191269,0.194610,0.181195,0.193642,0.193642,2434074
2018-09-20,0.194504,0.216536,0.194504,0.212718,0.212718,5533429
2018-09-21,0.211705,0.233706,0.207995,0.233238,0.233238,6945175
2018-09-22,0.233503,0.237312,0.214346,0.226938,0.226938,5857321
2018-09-23,0.227372,0.231641,0.222802,0.226041,0.226041,2969384
2018-09-24,0.226388,0.227868,0.211636,0.212860,0.212860,3616544
2018-09-25,0.213074,0.213057,0.196157,0.211319,0.211319,6998682
2018-09-26,0.213548,0.218148,0.204315,0.214477,0.214477,4180175
2018-09-27,0.214392,0.229043,0.209645,0.227337,0.227337,4380961
2018-09-28,0.227655,0.230935,0.212710,0.218476,0.218476,4459600
2018-09-29,0.218388,0.220573,0.209337,0.217449,0.217449,2646759
2018-09-30,0.217424,0.225099,0.216223,0.219859,0.219859,2264828
2018-10-01,0.219624,0.223078,0.215336,0.219581,0.219581,3096246
2018-10-02,0.219268,0.226616,0.218105,0.218934,0.218934,3871285
2018-10-03,0.218669,0.218655,0.209537,0.213503,0.213503,2723110
2018-10-04,0.213661,0.223901,0.212904,0.221622,0.221622,3822640
2018-10-05,0.221764,0.237390,0.221515,0.234257,0.234257,7225082
2018-10-06,0.234312,0.238193,0.221410,0.224954,0.224954,3921318
2018-10-07,0.225568,0.228529,0.221327,0.227320,0.227320,3292758
2018-10-08,0.228182,0.232358,0.226146,0.230526,0.230526,3470428
2018-10-09,0.231107,0.234059,0.228807,0.233031,0.233031,3545724
2018-10-10,0.232299,0.237379,0.223727,0.236009,0.236009,7047999
2018-10-11,0.235247,0.239565,0.203413,0.213685,0.213685,11585285
2018-10-12,0.211173,0.246514,0.205833,0.233183,0.233183,14787734
2018-10-13,0.233805,0.238436,0.226943,0.230505,0.230505,4839170
2018-10-14,0.230994,0.231841,0.223417,0.224445,0.224445,5024788
2018-10-15,0.224797,0.241286,0.221371,0.236487,0.236487,6902622
2018-10-16,0.236690,0.244900,0.232252,0.242987,0.242987,5184864
2018-10-17,0.242971,0.283879,0.240980,0.278321,0.278321,34276380
2018-10-18,0.279200,0.279202,0.263947,0.273299,0.273299,10383178
2018-10-19,0.273410,0.317845,0.268509,0.309544,0.309544,27461256
2018-10-20,0.309367,0.331099,0.302481,0.305077,0.305077,21198576
2018-10-21,0.315828,0.356111,0.308638,0.339721,0.339721,23616298
2018-10-22,0.343770,0.384071,0.332920,0.351141,0.351141,35687330
2018-10-23,0.354023,0.365076,0.322536,0.331200,0.331200,28377278
2018-10-24,0.329652,0.372755,0.327548,0.358333,0.358333,24299072
2018-10-25,0.358299,0.358299,0.339383,0.351551,0.351551,13243993
2018-10-26,0.350755,0.358555,0.340376,0.345655,0.345655,9419459
2018-10-27,0.345066,0.348427,0.317674,0.320804,0.320804,10549229
2018-10-28,0.322042,0.332793,0.318953,0.327849,0.327849,7183742
2018-10-29,0.327336,0.327336,0.298799,0.304803,0.304803,8668869
2018-10-30,0.304836,0.336188,0.304375,0.325416,0.325416,13989093
2018-10-31,0.325373,0.328789,0.314484,0.323382,0.323382,7210833
2018-11-01,0.323098,0.336267,0.318078,0.330312,0.330312,11021365
2018-11-02,0.330505,0.416284,0.330578,0.399354,0.399354,61249118
2018-11-03,0.395903,0.403474,0.373175,0.380222,0.380222,44852429
2018-11-04,0.380181,0.391262,0.372603,0.379636,0.379636,16431676
2018-11-05,0.379876,0.428877,0.379003,0.404953,0.404953,44175829
2018-11-06,0.405548,0.416249,0.395815,0.415529,0.415529,23444556
2018-11-07,0.416008,0.452897,0.407497,0.443203,0.443203,31775529
2018-11-08,0.444237,0.502170,0.400877,0.400877,0.400877,94818796
2018-11-09,0.403852,0.419288,0.358762,0.365990,0.365990,53553585
2018-11-10,0.370071,0.373762,0.350680,0.365243,0.365243,31355673
2018-11-11,0.365661,0.369452,0.331356,0.337467,0.337467,26820164
2018-11-12,0.339813,0.343795,0.321817,0.331449,0.331449,16867828
2018-11-13,0.330249,0.350634,0.319459,0.321762,0.321762,20601890
2018-11-14,0.322041,0.325496,0.255606,0.284242,0.284242,17590868
2018-11-15,0.284483,0.285175,0.243004,0.283451,0.283451,15607606
2018-11-16,0.285538,0.304075,0.277762,0.295675,0.295675,17337966
2018-11-17,0.296382,0.296382,0.276567,0.280702,0.280702,9267660
2018-11-18,0.281361,0.288696,0.279825,0.282017,0.282017,7138395
2018-11-19,0.282540,0.282816,0.229124,0.238128,0.238128,10112949
2018-11-20,0.236470,0.245648,0.193950,0.213625,0.213625,10220882
2018-11-21,0.214244,0.231812,0.205884,0.231845,0.231845,6518522
2018-11-22,0.230752,0.246168,0.226834,0.227093,0.227093,14414259
2018-11-23,0.224418,0.229326,0.208415,0.214135,0.214135,6998709
2018-11-24,0.213841,0.224678,0.187131,0.194551,0.194551,5002764
2018-11-25,0.194626,0.195910,0.166190,0.191345,0.191345,7109315
2018-11-26,0.192016,0.206517,0.174531,0.182171,0.182171,7725131
2018-11-27,0.183077,0.190557,0.173786,0.187318,0.187318,7003159
2018-11-28,0.187898,0.230561,0.187651,0.226923,0.226923,15103707
2018-11-29,0.234878,0.236757,0.214448,0.225380,0.225380,16093773
2018-11-30,0.225863,0.231744,0.210941,0.223319,0.223319,11600660
2018-12-01,0.223530,0.236244,0.215893,0.234997,0.234997,6333375
2018-12-02,0.234806,0.242593,0.229460,0.240980,0.240980,6947713
2018-12-03,0.243490,0.243490,0.210917,0.220197,0.220197,8230378
2018-12-04,0.219766,0.224194,0.211992,0.217106,0.217106,5744107
2018-12-05,0.217301,0.220192,0.196593,0.198651,0.198651,8218647
2018-12-06,0.198699,0.205640,0.169300,0.169300,0.169300,8445691
2018-12-07,0.169414,0.183539,0.163973,0.180867,0.180867,11324518
2018-12-08,0.181400,0.188938,0.173578,0.183892,0.183892,6309986
2018-12-09,0.183379,0.201621,0.183323,0.191837,0.191837,6228201
2018-12-10,0.191675,0.193292,0.183332,0.189086,0.189086,5581477
2018-12-11,0.188024,0.195895,0.181547,0.183431,0.183431,6437646
2018-12-12,0.183129,0.192974,0.182637,0.187521,0.187521,5879808
2018-12-13,0.187751,0.187962,0.174838,0.176405,0.176405,5245318
2018-12-14,0.176511,0.178442,0.174168,0.176789,0.176789,5260086
2018-12-15,0.176620,0.177859,0.164127,0.168814,0.168814,6096438
2018-12-16,0.168926,0.176416,0.168926,0.172781,0.172781,4465990
2018-12-17,0.173157,0.190960,0.170473,0.185904,0.185904,6353223
2018-12-18,0.186197,0.190525,0.176244,0.190525,0.190525,7069668
2018-12-19,0.190959,0.199605,0.184760,0.186028,0.186028,8428656
2018-12-20,0.185601,0.202207,0.184154,0.202207,0.202207,8973151
2018-12-21,0.201879,0.203380,0.187088,0.189308,0.189308,9084241
2018-12-22,0.188950,0.205668,0.188729,0.202923,0.202923,10470766
2018-12-23,0.202815,0.210374,0.200065,0.202267,0.202267,6971286
2018-12-24,0.202238,0.213648,0.201824,0.205082,0.205082,11190863
2018-12-25,0.205280,0.205280,0.182589,0.189106,0.189106,6089842
2018-12-26,0.189405,0.196923,0.187598,0.192368,0.192368,6000783
2018-12-27,0.192892,0.192909,0.174543,0.175008,0.175008,7260243
2018-12-28,0.175143,0.191916,0.174505,0.190415,0.190415,10210996
2018-12-29,0.190530,0.196098,0.185403,0.185620,0.185620,6253351
